"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.445079443E0,-1.067950726E-1,1.478157043E-1,1.560163498E-2,1.830248098E-1
1.450073454E0,-5.951690674E-2,1.601867676E-1,2.073192596E-2,1.721391166E-1
1.455067464E0,-1.742458344E-2,1.628627777E-1,3.544425964E-2,1.675834002E-1
1.460061474E0,-8.907318115E-3,1.606998444E-1,4.065322876E-2,1.660014015E-1
1.465055485E0,-9.872913361E-3,1.537208557E-1,4.124116898E-2,1.594628794E-1
1.470049495E0,8.205652237E-3,1.656980515E-1,5.624151230E-2,1.751750116E-1
1.475043506E0,1.208639145E-2,1.490240097E-1,5.705499649E-2,1.600297127E-1
1.480037516E0,-1.240086555E-2,1.371383667E-1,4.384231567E-2,1.445090368E-1
1.485031526E0,-3.175282478E-2,1.110334396E-1,3.093624115E-2,1.195563366E-1
1.490025537E0,-5.560684204E-2,9.930706024E-2,2.305793762E-2,1.161278674E-1
1.495019547E0,-6.497406960E-2,9.230422974E-2,1.546049118E-2,1.139329949E-1
1.500013558E0,-8.380317688E-2,9.948348999E-2,3.349781036E-3,1.301197843E-1
1.505007568E0,-7.398486137E-2,1.017198563E-1,1.051902771E-3,1.257847183E-1
1.510001579E0,-4.532456398E-2,7.532501221E-2,-2.006053925E-2,9.016983309E-2
1.514995589E0,-1.690387726E-2,6.803607941E-2,-3.607654572E-2,7.884266813E-2
1.519989599E0,1.852512360E-3,5.124187469E-2,-4.232025146E-2,6.648432303E-2
1.524983610E0,1.577377319E-2,2.502346039E-2,-6.261634827E-2,6.925166107E-2
1.529977620E0,2.500176430E-2,-1.519870758E-2,-6.845378876E-2,7.444467829E-2
