"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.854791000E0,3.676479526E0,-3.571757063E-2,1.512360401E0,3.975551715E0
2.864837000E0,4.571594687E0,-3.051271547E0,-6.435726213E-1,5.533888484E0
2.874883000E0,5.052048118E0,-4.599432404E0,-1.586049937E0,7.013809452E0
2.884929000E0,4.135335681E0,-2.581086412E0,-3.209624380E-1,4.885286599E0
2.894975458E0,1.852925338E0,1.121529876E0,1.854102090E0,2.851114892E0
2.905020458E0,4.824373913E-1,8.059363514E-1,1.815179514E0,2.043809166E0
2.915066458E0,2.063985849E0,-1.299684304E0,1.249961921E0,2.740733785E0
2.925112458E0,4.664637921E0,-5.016156739E-1,2.900225396E0,5.515593583E0
2.935158458E0,3.873904331E0,5.636698347E-1,9.449638438E-1,4.027134852E0
2.945204458E0,1.917935266E0,4.336534864E-1,4.043258992E-1,2.007488596E0
2.955250458E0,-1.730740750E-1,8.228494227E-1,1.008152072E0,1.312785744E0
2.965296458E0,-1.638305626E0,1.282124531E0,6.918039644E-1,2.192368893E0
2.975342458E0,-3.521037145E0,-1.301616425E-1,9.881855848E-1,3.659392761E0
2.985388458E0,-3.786109557E0,-9.528496912E-1,1.099468331E0,4.056029922E0
2.995434458E0,-2.768819164E0,-1.303377406E0,2.040081847E-1,3.067046065E0
3.005480458E0,-1.593494319E0,-1.178054325E0,-4.449251640E-1,2.031008257E0
3.015525458E0,-9.730491900E-1,-8.466806272E-1,-3.633380869E-1,1.340040065E0
3.025571458E0,-1.900073192E0,1.629715664E-1,2.737318459E-1,1.926594661E0
3.035617458E0,-2.332350243E0,1.354387053E0,6.327646279E-1,2.770309192E0
3.045663458E0,-2.682703711E0,2.254063335E0,3.999475041E-1,3.526706498E0
3.055709458E0,-2.269629500E0,1.636720446E0,-9.375311556E-1,2.951107682E0
3.065755458E0,-1.273811837E0,1.084022911E0,-1.570412436E0,2.294318523E0
3.075801458E0,-1.409770710E0,1.245610131E0,-1.249471340E0,2.258357076E0
3.085847458E0,-2.795652037E0,2.619682713E0,-3.230080864E-1,3.844833163E0
3.095893458E0,-3.807779338E0,3.676388894E0,-1.945430043E-1,5.296495612E0
3.105939458E0,-2.995267793E0,3.257646977E0,-2.299385396E-1,4.431338930E0
3.115985458E0,-1.397517285E0,2.634848928E-1,9.258013487E-1,1.696934586E0
3.126030458E0,-1.322301627E0,2.017953059E-1,1.193662882E0,1.792772717E0
3.136076458E0,-2.050841308E0,3.002844907E-1,1.931243236E-1,2.081686300E0
