"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.802990167E0,3.668104559E-1,-8.135055721E-2,4.916034134E-1,6.187420624E-1
2.813035167E0,-1.001405847E-1,1.248186414E0,8.555061221E-2,1.255116078E0
2.823080167E0,-1.023277357E0,1.102794228E0,-4.280745848E-1,1.564128994E0
2.833125167E0,-1.649831073E0,7.803144372E-1,1.256707708E-1,1.829378674E0
2.843170167E0,-4.164932533E0,1.545084051E0,-7.895506990E-1,4.511910686E0
2.853215167E0,-4.075427449E0,3.512121896E0,8.507004417E-2,5.380645501E0
2.863260167E0,-3.242707926E-1,4.586704477E0,4.602196090E0,6.505629744E0
2.873305167E0,4.458443463E-1,1.476575734E0,1.244858179E0,1.982101149E0
2.883350167E0,-6.695275345E-1,-9.562524784E-1,-6.429691887E-1,1.332702255E0
2.893395167E0,-1.571264960E0,-6.889563704E-1,1.067046690E0,2.020426463E0
2.903440167E0,-1.592562273E0,-1.928522819E-1,1.567149689E0,2.242633440E0
2.913485167E0,-1.127075375E0,9.727135599E-2,8.145241570E-1,1.393990753E0
2.923529167E0,-6.032800430E-1,4.358625644E-1,-1.803935464E-1,7.658099092E-1
2.933574167E0,-7.291972008E-1,1.117401157E0,-8.082791846E-1,1.560009341E0
2.943619167E0,-7.010279471E-1,1.273785524E0,-1.358139796E0,1.989601330E0
2.953664167E0,-1.256285393E0,1.464869608E0,-7.007969820E-1,2.053098236E0
2.963709167E0,-7.951520392E-1,1.515134028E0,4.628082883E-1,1.772593975E0
2.973754167E0,-2.217208627E-1,1.653400213E0,5.535675272E-1,1.757648831E0
2.983799167E0,6.279681569E-1,1.612839248E0,8.612351509E-1,1.933215050E0
2.993844167E0,8.286577544E-1,7.792923439E-1,9.703395172E-1,1.495168556E0
3.003889167E0,1.288243350E0,6.229699570E-1,6.959379458E-1,1.591223466E0
3.013934167E0,2.215917123E0,8.782997382E-1,3.269774687E-1,2.405953738E0
3.023979167E0,2.691818643E0,7.903242856E-1,-5.144599602E-2,2.805912824E0
3.034024167E0,2.831465063E0,4.417466176E-1,-3.077506542E-2,2.865882339E0
3.044069167E0,2.496364935E0,2.306352353E-1,-4.409467185E-1,2.545479229E0
3.054114167E0,2.110127251E0,-4.722737610E-1,-8.047687355E-1,2.307234760E0
3.064159167E0,2.330840200E0,-1.404350926E0,-1.193821342E0,2.971569780E0
3.074204167E0,2.602972540E0,-1.550885074E0,-1.471771077E0,3.368504217E0
3.084249167E0,2.556285739E0,-2.118937982E0,-1.383105068E0,3.596870109E0
3.094294167E0,2.367119834E0,-2.782623855E0,-9.943774939E-1,3.786164079E0
3.104339167E0,2.041767599E0,-2.984936932E0,-5.435186485E-1,3.657058372E0
3.114384167E0,1.912394737E0,-3.346936299E0,-1.389566680E-1,3.857271727E0
3.124429167E0,1.956782705E0,-3.950574192E0,1.257467846E-1,4.410424838E0
3.134474167E0,1.699179819E0,-4.431607667E0,8.017000437E-2,4.746871159E0
3.144519167E0,1.826938557E0,-4.762401613E0,1.783758916E-2,5.100832461E0
3.154564167E0,1.854520019E0,-4.529073735E0,1.940785161E-1,4.897899536E0
