"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.058897875E0,1.037948021E0,5.498780072E-1,-1.108749032E-1,1.179828446E0
2.068941875E0,5.613280249E-1,2.162569320E-1,-4.609126210E-2,6.033080611E-1
2.078985875E0,3.248514211E-1,-2.078012735E-1,2.197792947E-2,3.862548957E-1
2.089030875E0,1.141253704E-1,-3.422723231E-1,-2.650946313E-1,4.477165474E-1
2.099074875E0,-1.815870363E-1,-1.244749421E-1,-2.196272671E-1,3.109726667E-1
2.109118875E0,-9.586568534E-2,-9.446235359E-2,4.622223973E-2,1.423020074E-1
2.119163875E0,-2.546930194E-2,-1.203471002E-1,3.151304251E-1,3.382887741E-1
2.129207875E0,-2.555098754E-1,-7.216107309E-2,3.426205248E-1,4.334528128E-1
2.139251875E0,-3.786247551E-1,-8.213583827E-3,3.547061348E-1,5.188840046E-1
2.149296875E0,-3.867149627E-1,-5.575320125E-2,4.273273838E-1,5.790212213E-1
2.159340875E0,-7.236362064E-1,6.444947273E-2,5.224025255E-1,8.948226039E-1
2.169384875E0,-6.873682666E-1,2.795846164E-2,6.478913748E-1,9.449973773E-1
2.179428875E0,-6.952479744E-1,4.814103279E-1,9.381863362E-1,1.263059480E0
2.189473875E0,-9.328267783E-1,7.701011056E-1,8.423791230E-1,1.474050236E0
2.199517875E0,-1.044775815E0,4.046510044E-1,4.405982244E-1,1.203920983E0
2.209561875E0,-1.043452005E0,9.432552874E-2,2.674931592E-1,1.081314932E0
2.219606875E0,-1.033679554E0,6.502103806E-3,6.590560484E-1,1.225924375E0
2.229650875E0,-1.109053672E0,-2.908112705E-3,1.114017958E0,1.571955634E0
2.239694875E0,-1.131848457E0,-2.165878844E-1,1.289101721E0,1.729096437E0
2.249738875E0,-1.380279109E0,-5.263248378E-1,1.111480266E0,1.848668882E0
2.259783875E0,-1.411728943E0,-7.664091736E-1,9.952598387E-1,1.889683512E0
2.269827875E0,-9.775725961E-1,-7.636694607E-1,9.600151616E-1,1.568588007E0
2.279871875E0,-6.114544505E-1,-9.167714936E-1,1.016634336E0,1.499297132E0
